"SQLServer","Version","Build","FileVersion","Description","Link","ReleaseDate","SP","CU","HF","RTM","CTP","New","Withdrawn"
"2000","8.0","8.0.250","2000.80.250.0","The Knowledge Base (KB) Article You Requested Is Currently Not Available","https://support.microsoft.com/en-us/help/291683","","","","","","","",""
"2000","8.0","8.0.249","2000.80.249.0","FIX: Lock Monitor Uses Excessive CPU","https://support.microsoft.com/en-us/help/288122","2003-09-12","","","","","","",""
"2000","8.0","8.0.239","2000.80.239.0","FIX: Complex ANSI Join Query with Distributed Queries May Cause Handled Access Violation","https://support.microsoft.com/en-us/help/285290","2003-10-09","","","","","","",""
"2000","8.0","8.0.233","2000.80.233.0","FIX: Opening the Database Folder in SQL Server Enterprise Manager 2000 Takes a Long Time","https://support.microsoft.com/en-us/help/282416","2003-10-09","","","","","","",""
"2000","8.0","8.0.231","2000.80.231.0","FIX: Execution of sp_OACreate on COM Object Without Type Information Causes Server Shut Down","https://support.microsoft.com/en-us/help/282279","2003-10-09","","","","","","",""
"2000","8.0","8.0.226","2000.80.226.0","FIX: Extreme Memory Usage When Adding Many Security Roles","https://support.microsoft.com/en-us/help/278239","2006-11-21","","","","","","",""
"2000","8.0","8.0.225","2000.80.225.0","Access Denied Error Message When You Try to Use a Network Drive to Modify Windows 2000 Permissions","https://support.microsoft.com/en-us/help/281663","2006-10-30","","","","","","",""
"2000","8.0","8.0.223","2000.80.223.0","FIX: Buffer Overflow Exploit Possible with Extended Stored Procedures","https://support.microsoft.com/en-us/help/280380","2004-06-29","","","","","","",""
"2000","8.0","8.0.222","2000.80.222.0","FIX: Exception Access Violation Encountered During Query Normalization","https://support.microsoft.com/en-us/help/281769","2005-10-07","","","","","","",""
"2000","8.0","8.0.218","2000.80.218.0","FIX: Scripting Object with Several Extended Properties May Cause Exception","https://support.microsoft.com/en-us/help/279183","2003-10-09","","","","","","",""
"2000","8.0","8.0.217","2000.80.217.0","FIX: CASE Using LIKE with Empty String Can Result in Access Violation or Abnormal Server Shutdown","https://support.microsoft.com/en-us/help/279293","2003-10-09","","","","","","",""
"2000","8.0","8.0.211","2000.80.211.0","FIX: Complex Distinct or Group By Query Can Return Unexpected Results with Parallel Execution Plan","https://support.microsoft.com/en-us/help/276329","2003-11-05","","","","","","",""
"2000","8.0","8.0.210","2000.80.210.0","FIX: Linked Server Query with Hyphen in LIKE Clause May Run Slowly","https://support.microsoft.com/en-us/help/275900","2003-10-09","","","","","","",""
"2000","8.0","8.0.205","2000.80.205.0","FIX: Sending Open Files as Attachment in SQL Mail Fails with Error 18025","https://support.microsoft.com/en-us/help/274330","2005-10-07","","","","","","",""
"2000","8.0","8.0.204","2000.80.204.0","FIX: Optimizer Slow to Generate Query Plan for Complex Queries that have Many Joins and Semi-Joins","https://support.microsoft.com/en-us/help/274329","2003-10-09","","","","","","",""
"2000","8.0","8.0.194","2000.80.194.0","SQL Server 2000 RTM (no SP)","","2000-11-30","","","","TRUE","","",""
"2000","8.0","8.0.190","2000.80.190.0","SQL Server 2000 Gold","","","","","","","","",""
"2000","8.0","8.0.100","2000.80.100.0","SQL Server 2000 Beta 2","","","","","","","TRUE","",""
"2000","8.0","8.0.078","2000.80.078.0","SQL Server 2000 EAP5","","","","","","","","",""
"2000","8.0","8.0.047","2000.80.047.0","SQL Server 2000 EAP4","","","","","","","","",""
"7.0","7.0","7.0.1152","","MS08-040: Description of the security update for SQL Server 7.0: July 8, 2008","https://support.microsoft.com/en-us/help/948113","2012-05-09","","","","","","",""
"7.0","7.0","7.0.1149","","FIX: An access violation exception may occur when you run a SELECT statement that contains complex JOIN operations in SQL Server 7.0","https://support.microsoft.com/en-us/help/867763","2006-06-01","","","","","","",""
"7.0","7.0","7.0.1143","","New Connection Events Are Not Recorded in SQL Server Traces","https://support.microsoft.com/en-us/help/830233","2005-10-25","","","","","","",""
"7.0","7.0","7.0.1143","","FIX: An attention signal that is sent from a SQL Server client application because of a query time-out may cause the SQL Server service to quit unexpectedly","https://support.microsoft.com/en-us/help/829015","2005-10-25","","","","","","",""
"7.0","7.0","7.0.1097","","A Complex UPDATE Statement That Uses an Index Spool Operation May Cause an Assertion","https://support.microsoft.com/en-us/help/822756","2005-10-25","","","","","","",""
"7.0","7.0","7.0.1094","","MS03-031: Security patch for SQL Server 7.0 Service Pack 4","https://support.microsoft.com/en-us/help/821279","2006-05-11","","","","","","",""
"7.0","7.0","7.0.1094","","MS03-031: Cumulative security patch for SQL Server","https://support.microsoft.com/en-us/help/815495","2006-05-10","","","","","","",""
"7.0","7.0","7.0.1092","","FIX: Delayed domain authentication may cause SQL Server to stop responding","https://support.microsoft.com/en-us/help/820788","2005-10-25","","","","","","",""
"7.0","7.0","7.0.1087","","FIX: SQL Server 7.0 Scheduler May Periodically Stop Responding During Large Sort Operation","https://support.microsoft.com/en-us/help/814693","2005-09-27","","","","","","",""
"7.0","7.0","7.0.1079","","FIX: Replication Removed from Database After Restore WITH RECOVERY","https://support.microsoft.com/en-us/help/329499","2005-10-11","","","","","","",""
"7.0","7.0","7.0.1078","","INF: SQL Server 7.0 Security Update for Service Pack 4","https://support.microsoft.com/en-us/help/327068","2005-09-27","","","","","","",""
"7.0","7.0","7.0.1077","","SQL Server 2000 Security Update for Service Pack 2","https://support.microsoft.com/en-us/help/316333","2006-11-24","","","","","","",""
"7.0","7.0","7.0.1063","","SQL Server 7.0 Service Pack 4 (SP4)","https://www.microsoft.com/en-us/download/details.aspx?id=7959","2002-04-26","TRUE","","","","","",""
"7.0","7.0","7.0.1033","","FIX: Error message 9004 may occur when you restore a log that does not contain any transactions","https://support.microsoft.com/en-us/help/324469","2005-10-12","","","","","","",""
"7.0","7.0","7.0.1026","","FIX: Assertion and Error Message 3314 Occurs If You Try to Roll Back a Text Operation with READ UNCOMMITTED","https://support.microsoft.com/en-us/help/319851","2005-10-18","","","","","","",""
"7.0","7.0","7.0.1004","","FIX: SQL Server Text Formatting Functions Contain Unchecked Buffers","https://support.microsoft.com/en-us/help/304851","2004-08-05","","","","","","",""
"7.0","7.0","7.0.996","","FIX: Query Method Used to Access Data May Allow Rights that the Login Might Not Normally Have","https://support.microsoft.com/en-us/help/299717","2004-08-09","","","","","","",""
"7.0","7.0","7.0.978","","FIX: Update With Self Join May Update Incorrect Number Of Rows","https://support.microsoft.com/en-us/help/285870","2003-10-28","","","","","","",""
"7.0","7.0","7.0.977","","FIX: SQL Server Profiler and SQL Server Agent Alerts May Fail to Work After Installing SQL Server 7.0 SP3","https://support.microsoft.com/en-us/help/284351","2002-04-25","","","","","","",""
"7.0","7.0","7.0.970","","FIX: SQL Server May Generate Nested Query For Linked Server When Option Is Disabled","https://support.microsoft.com/en-us/help/283837","2002-10-15","","","","","","",""
"7.0","7.0","7.0.970","","FIX: Incorrect Results with Join of Column Converted to Binary","https://support.microsoft.com/en-us/help/282243","2003-10-29","","","","","","",""
"7.0","7.0","7.0.961","","SQL Server 7.0 Service Pack 3 (SP3)","http://www.microsoft.com/downloads/details.aspx?FamilyID=9c71f91c-a88f-4d31-9e8b-9fd63fbdbdcf","2000-12-15","TRUE","","","","","",""
"7.0","7.0","7.0.921","","FIX: SQL Server May Generate Nested Query For Linked Server When Option Is Disabled","https://support.microsoft.com/en-us/help/283837","2002-10-15","","","","","","",""
"7.0","7.0","7.0.919","","FIX: Incorrect Results with Join of Column Converted to Binary","https://support.microsoft.com/en-us/help/282243","2003-10-29","","","","","","",""
"7.0","7.0","7.0.918","","FIX: Buffer Overflow Exploit Possible with Extended Stored Procedures","https://support.microsoft.com/en-us/help/280380","2004-06-29","","","","","","",""
"7.0","7.0","7.0.917","","FIX: Bcp.exe with Long Query String Can Result in Assertion Failure","https://support.microsoft.com/en-us/help/279180","2005-09-26","","","","","","",""
"7.0","7.0","7.0.910","","FIX: SQL RPC That Raises Error Will Mask @@ERROR with Msg 7221","https://support.microsoft.com/en-us/help/275901","2003-10-31","","","","","","",""
"7.0","7.0","7.0.905","","FIX: Data Modification Query with a Distinct Subquery on a View May Cause Error 3624","https://support.microsoft.com/en-us/help/274266","2004-07-15","","","","","","",""
"7.0","7.0","7.0.889","","FIX: Replication Initialize Method Causes Handle Leak on Failure","https://support.microsoft.com/en-us/help/243741","2005-10-05","","","","","","",""
"7.0","7.0","7.0.879","","FIX: Linked Index Server Query Through OLE DB Provider with OR Clause Reports Error 7349","https://support.microsoft.com/en-us/help/281185","2006-03-14","","","","","","",""
"7.0","7.0","7.0.857","","FIX: Transactional Publications with a Filter on Numeric Columns Fail to Replicate Data","https://support.microsoft.com/en-us/help/260346","2006-03-14","","","","","","",""
"7.0","7.0","7.0.843","","FIX: Temporary Stored Procedures in SA Owned Databases May Bypass Permission Checks When You Run Stored Procedures","https://support.microsoft.com/en-us/help/266766","2006-03-14","","","","","","",""
"7.0","7.0","7.0.842","","SQL Server 7.0 Service Pack 2 (SP2)","http://www.microsoft.com/downloads/details.aspx?FamilyID=C4C935C7-4429-4172-9D54-C8A60927F372","2000-03-20","TRUE","","","","","",""
"7.0","7.0","7.0.839","","SQL Server 7.0 Service Pack 2 (SP2) Unidentified","","","","","","","","",""
"7.0","7.0","7.0.835","","SQL Server 7.0 Service Pack 2 (SP2) Beta","","","","","","","TRUE","",""
"7.0","7.0","7.0.776","","FIX: Non-Admin User That Executes Batch While Server Shuts Down May Encounter Retail Assertion","https://support.microsoft.com/en-us/help/258087","2006-03-14","","","","","","",""
"7.0","7.0","7.0.770","","FIX: Slow Compile Time on Complex Joins with Unfiltered Table","https://support.microsoft.com/en-us/help/252905","2006-03-14","","","","","","",""
"7.0","7.0","7.0.745","","FIX: SQL Server Components that Access the Registry in a Cluster Environment May Cause a Memory Leak","https://support.microsoft.com/en-us/help/253738","2005-10-07","","","","","","",""
"7.0","7.0","7.0.722","","FIX: Replication: Problems Mapping Characters to DB2 OLEDB Subscribers","https://support.microsoft.com/en-us/help/239458","2005-10-05","","","","","","",""
"7.0","7.0","7.0.699","","SQL Server 7.0 Service Pack 1 (SP1)","http://www.microsoft.com/downloads/details.aspx?familyid=3884A944-3363-43CD-99E9-031A93C04413","1999-07-01","TRUE","","","","","",""
"7.0","7.0","7.0.689","","SQL Server 7.0 Service Pack 1 (SP1) Beta","","","","","","","TRUE","",""
"7.0","7.0","7.0.677","","SQL Server 7.0 MSDE from Office 2000 disc","","","","","","","","",""
"7.0","7.0","7.0.662","","FIX: Query with Complex View Hierarchy May Be Slow to Compile","https://support.microsoft.com/en-us/help/232707","2005-10-05","","","","","","",""
"7.0","7.0","7.0.658","","FIX: Access Violation Under High Cursor Stress","https://support.microsoft.com/en-us/help/244763","2006-03-14","","","","","","",""
"7.0","7.0","7.0.657","","FIX: Unable to Perform Automated Installation of SQL 7.0 Using File Images","https://support.microsoft.com/en-us/help/229875","2005-10-05","","","","","","",""
"7.0","7.0","7.0.643","","FIX: SQL Cluster Install Fails When SVS Name Contains Special Characters","https://support.microsoft.com/en-us/help/220156","2005-10-05","","","","","","",""
"7.0","7.0","7.0.623","","SQL Server 7.0 RTM (Gold, no SP)","","1998-11-27","","","","TRUE","","",""
"7.0","7.0","7.0.583","","SQL Server 7.0 RC1","","","","","","","","",""
"7.0","7.0","7.0.517","","SQL Server 7.0 Beta 3","","","","","","","TRUE","",""
"6.5","6.50","6.50.480","","FIX: Integrated Security Sprocs Have Race Condition Between Threads That Can Result in an Access Violation","https://support.microsoft.com/en-us/help/238621","2005-10-07","","","","","","",""
"6.5","6.50","6.50.479","","Microsoft SQL Server 6.5 Post Service Pack 5a Update","https://support.microsoft.com/en-us/help/273914","2000-09-12","","","","","","",""
"6.5","6.50","6.50.469","","FIX: SQL Performance Counters May Cause Handle Leak in WinLogon Process","https://support.microsoft.com/en-us/help/249343","","","","","","","",""
"6.5","6.50","6.50.465","","FIX: Memory Leak with xp_sendmail Using Attachments","https://support.microsoft.com/en-us/help/250493","","","","","","","",""
"6.5","6.50","6.50.464","","FIX: Insert Error (Msg 213) with NO_BROWSETABLE and INSERT EXEC","https://support.microsoft.com/en-us/help/275483","1999-11-08","","","","","","",""
"6.5","6.50","6.50.462","","FIX: Terminating Clients with TSQL KILL May Cause ODS AV","https://support.microsoft.com/en-us/help/238620","","","","","","","",""
"6.5","6.50","6.50.451","","FIX: ODS Errors During Attention Signal May Cause SQL Server to Stop Responding","https://support.microsoft.com/en-us/help/236447","","","","","","","",""
"6.5","6.50","6.50.444","","FIX: Multiple Attachments not Sent Correctly Using xp_sendmail","https://support.microsoft.com/en-us/help/240172","","","","","","","",""
"6.5","6.50","6.50.441","","FIX: SNMP Extended Stored Procedures May Leak Memory","https://support.microsoft.com/en-us/help/234679","","","","","","","",""
